X_WGS84,Y_WGS84,ConnochaetesGnou,GuloGulo,PantheraOnca,PteropusGiganteus,TenrecEcaudatus,VulpesVulpes,bio3,bio4,bio7,bio11,bio12
64.5,55.00000782,0,1,0,0,0,1,19.72222554,13076.6363,456.8055074,-154.3610408,388.8890786
67.5,55.00000782,0,1,0,0,0,1,20.08332348,13297.83318,466.3888459,-162.9722475,367.0834832
70.5,55.00000782,0,1,0,0,0,1,20.72221912,13306.41631,470.6111058,-161.750014,370.027737
73.5,55.00000782,0,1,0,0,0,1,20.86111143,13468.33153,477.0832922,-166.3888396,387.5000634
76.5,55.00000782,0,1,0,0,0,1,20.27777966,13795.80501,486.1666658,-175.7777692,367.9446184
79.5,55.00000782,0,1,0,0,0,1,20.83333076,13571.0292,482.2500234,-173.1111354,379.8610295
82.5,55.00000782,0,1,0,0,0,1,22.02777002,13175.75201,475.0833955,-164.7778502,435.8886128
85.5,55.00000782,0,1,0,0,0,1,22.27777369,12805.97342,462.777799,-157.6666702,512.4165101
88.5,55.00000782,0,1,0,0,0,1,22.9722134,12818.1946,471.8610662,-169.6943722,490.0557218
91.5,55.00000782,0,1,0,0,0,1,23.50000029,12935.66576,481.6388812,-171.0832611,476.8604624
94.5,55.00000782,0,1,0,0,0,1,22.86111142,13695.52178,501.6664746,-207.0552756,552.6389439
97.5,55.00000782,0,1,0,0,0,1,24.22221529,13994.64077,523.2221893,-227.1111835,468.3615034
100.5,55.00000782,0,1,0,0,0,1,25.80555343,13457.05607,516.9166976,-201.1945007,387.5558635
103.5,55.00000782,0,1,0,0,0,1,24.19445952,14242.04668,532.2220351,-221.5831198,401.6110635
106.5,55.00000782,0,1,0,0,0,1,22.88888949,14813.28226,542.0834631,-247.3057066,395.5280844
109.5,55.00000782,0,1,0,0,0,1,23.36111457,14042.69165,522.360994,-241.3609408,413.0275855
112.5,55.00000782,0,1,0,0,0,1,25.11109979,14854.24299,557.9163935,-270.6388444,415.0281289
115.5,55.00000782,0,1,0,0,0,1,23.16667765,16869.54607,616.2775155,-306.2220821,429.2500215
118.5,55.00000782,0,1,0,0,0,1,23.7777688,16901.70042,617.8057042,-312.2223989,449.6110599
121.5,55.00000782,0,1,0,0,0,1,23.55556685,16653.52703,602.0833906,-287.1944301,447.916298
124.5,55.00000782,0,1,0,0,0,1,21.30556604,16722.02632,590.6111185,-283.8334184,531.5829592
127.5,55.00000782,0,1,0,0,0,1,19.55555935,17407.07855,604.7220718,-296.7498739,598.2221073
130.5,55.00000782,0,1,0,0,0,1,18.86111257,18283.08253,630.4444379,-335.694217,607.721703
133.5,55.00000782,0,1,0,0,0,1,18.4166718,17441.28829,600.9169628,-318.1391359,681.4991438
136.5,55.00000782,0,1,0,0,0,1,19.1562397,14933.54836,519.750547,-251.2505485,675.12555
139.5,55.00000782,0,1,0,0,0,1,18.89999885,13471.50116,467.5001027,-207.4000053,643.6993403
142.5,55.00000782,0,1,0,0,0,0,17.33333333,12246.34044,423.0001945,-178.9999589,698.6658663
154.5,55.00000782,0,1,0,0,0,1,19.79999988,8591.60047,305.6000276,-112.9999879,719.799905
157.5,55.00000782,0,1,0,0,0,1,19.99999503,8754.276961,311.8610815,-142.1107686,820.1650069
160.5,55.00000782,0,1,0,0,0,1,21.24135761,9139.177303,330.0345856,-137.103718,818.5175475
163.5,55.00000782,0,1,0,0,0,1,23.49997319,8357.513585,308.1254741,-109.7501793,741.124591
166.5,55.00000782,0,0,0,0,0,0,29.59999783,4911.601387,200.0000455,-33.19988759,727.7989637
-178.5,52.00000782,0,0,0,0,0,0,29.5,3546.00028,149.7500094,0.375040611,1422.499874
-175.5,52.00000782,0,0,0,0,0,0,29.99999771,3533.750106,152.5000032,1.749963291,1450.499982
-172.5,52.00000782,0,0,0,0,0,0,28,3537.000018,151.9999976,2.33E-05,1146.999975
-169.5,52.00000782,0,0,0,0,0,0,26.28571429,3741.285678,159.7142847,1.142834043,979.8571683
-166.5,52.00000782,0,0,0,0,0,0,25.00000511,4004.666641,170.6666678,-2.999999792,942.6666383
-133.5,52.00000782,0,0,0,0,0,0,32,4021.667139,173.9999952,23.33330152,2708.995302
-130.5,52.00000782,0,0,0,0,0,0,31.42856872,4041.715186,168.571469,27.14283333,2588.000652
-127.5,52.00000782,0,1,0,0,0,1,31.30302211,4960.515314,206.0302893,-7.363567125,1979.729242
-124.5,52.00000782,0,1,0,0,0,1,35.61110975,7324.139188,340.4999662,-84.72219957,603.4445157
-121.5,52.00000782,0,1,0,0,0,1,31.77778216,7989.80591,352.1667101,-75.22225758,601.4166787
-118.5,52.00000782,0,1,0,0,0,1,29.97221959,7863.138471,335.8333129,-97.41667502,756.7219637
-115.5,52.00000782,0,0,0,0,0,1,32.3888847,8799.304759,392.3332931,-111.0555764,580.9446458
-112.5,52.00000782,0,0,0,0,0,1,28.72222422,10825.83185,442.2499358,-119.2499892,400.4723807
-109.5,52.00000782,0,0,0,0,0,1,25.86111533,11917.36091,468.9722198,-139.5833465,367.8889495
-106.5,52.00000782,0,0,0,0,0,1,24.77778065,12454.58326,478.8055531,-150.0833475,374.0833442
-103.5,52.00000782,0,0,0,0,0,1,23.19444345,12875.36148,489.9166708,-167.2222297,435.7777554
-100.5,52.00000782,0,0,0,0,0,1,22.36111152,13046.94443,488.0000047,-169.611119,471.9166141
-97.5,52.00000782,0,0,0,0,0,1,21.41665984,13542.33361,510.0277672,-183.4444553,482.499896
-94.5,52.00000782,0,0,0,0,0,1,21.16666382,13428.11194,505.6944647,-187.1944642,582.0275816
-91.5,52.00000782,0,1,0,0,0,1,21.44443959,13376.41698,501.1666623,-194.4722331,676.6109304
-88.5,52.00000782,0,1,0,0,0,1,21.47222213,13287.61212,501.5277846,-195.6111397,686.8610405
-85.5,52.00000782,0,0,0,0,0,1,22.38888575,13048.30625,501.6111071,-191.5000189,684.6110239
-82.5,52.00000782,0,0,0,0,0,1,22.82857007,12825.54367,496.8857409,-187.2285937,645.1713617
-79.5,52.00000782,0,1,0,0,0,1,23.37499904,12390.12492,477.6250083,-184.1666708,693.7080006
-76.5,52.00000782,0,1,0,0,0,1,21.77777935,12576.27766,470.7777709,-195.0555675,778.3608471
-73.5,52.00000782,0,1,0,0,0,1,20.80555518,12604.7226,468.7499984,-199.6389017,843.7497706
-70.5,52.00000782,0,1,0,0,0,1,21.16665954,12342.77902,463.7777701,-200.7222786,909.0832956
-67.5,52.00000782,0,1,0,0,0,1,22.55554964,11944.14039,459.0833483,-193.6111464,981.111041
-64.5,52.00000782,0,1,0,0,0,1,23.30555322,11453.61446,446.6945607,-184.6667742,943.4720967
-61.5,52.00000782,0,1,0,0,0,1,23.16666361,10476.44787,410.8334543,-156.6389881,1050.083028
-58.5,52.00000782,0,1,0,0,0,1,23.17646991,9165.268896,361.2942734,-128.2647795,1124.264543
-55.5,52.00000782,0,1,0,0,0,1,23.33332404,7895.225161,312.1667344,-98.11122095,1074.111574
-10.5,52.00000782,0,0,0,0,0,1,40.7272814,3329.451015,154.0907956,57.54562295,1314.727558
-7.5,52.00000782,0,0,0,0,0,1,40.14286224,3652.524177,167.0952791,51.33331045,1007.476633
-4.5,52.00000782,0,0,0,0,0,1,32.91667271,4329.82972,178.3748502,39.95846317,1074.832716
-1.5,52.00000782,0,0,0,0,0,1,35.52776404,4712.832565,205.4721658,36.55554976,726.6119592
1.5,52.00000782,0,0,0,0,0,1,33.28572544,4830.714838,203.1905376,38.71425464,622.6191602
4.5,52.00000782,0,0,0,0,0,1,31.87997626,5386.31817,215.0798861,27.92005641,783.6396091
7.5,52.00000782,0,0,0,0,0,1,32.30556218,5745.969924,230.4721157,15.58336226,817.1671003
10.5,52.00000782,0,0,0,0,0,1,31.91667269,6278.109215,250.1110639,1.944496682,668.5839406
13.5,52.00000782,0,0,0,0,0,1,28.94444888,6856.969492,265.694352,-3.861060055,572.5276845
16.5,52.00000782,0,0,0,0,0,1,27.52777203,7423.138984,289.8055435,-20.13885737,576.0832703
19.5,52.00000782,0,0,0,0,0,1,26.58333856,7934.109219,306.1943812,-30.49994999,563.5277453
22.5,52.00000782,0,0,0,0,0,1,26.02777432,8246.91648,315.1666643,-38.61110754,551.5277584
25.5,52.00000782,0,0,0,0,0,1,25.86111467,8430.275803,318.6110623,-41.30553076,601.7776081
28.5,52.00000782,0,0,0,0,0,1,24.86111162,8889.776759,332.2777372,-48.30554934,627.6111279
31.5,52.00000782,0,0,0,0,0,1,23.91666615,9243.637378,341.1388608,-53.05554215,600.3611893
34.5,52.00000782,0,0,0,0,0,1,23.36110979,9724.664861,353.2777341,-65.58330325,602.0277657
37.5,52.00000782,0,0,0,0,0,1,22.88889424,10229.38688,367.6943743,-75.33333085,592.0002595
40.5,52.00000782,0,0,0,0,0,1,22.63888982,10810.0816,388.4721418,-80.69442473,530.639107
43.5,52.00000782,0,0,0,0,0,1,21.80555687,11325.49773,404.0277041,-92.2777256,502.8334743
46.5,52.00000782,0,0,0,0,0,1,21.36111278,11926.13609,422.472129,-99.11112888,490.1390745
49.5,52.00000782,0,0,0,0,0,1,21.11111507,12483.05346,442.2221169,-110.0277076,432.3891756
52.5,52.00000782,0,0,0,0,0,1,22.05555492,12763.47086,458.0832715,-119.3333082,407.5836522
55.5,52.00000782,0,0,0,0,0,1,22.83332714,12959.66506,469.0276887,-130.9165516,396.999992
58.5,52.00000782,0,0,0,0,0,1,23.77777988,13414.91354,489.2776743,-155.2499058,363.7781308
61.5,52.00000782,0,0,0,0,0,1,22.30556152,13895.74826,495.4722228,-156.6945045,312.8335719
64.5,52.00000782,0,1,0,0,0,1,21.22222155,13622.53064,479.8889629,-138.5278209,286.5833642
67.5,52.00000782,0,1,0,0,0,1,22.30554993,13493.16593,480.5832647,-151.7776844,297.0554968
70.5,52.00000782,0,1,0,0,0,1,21.77778428,13480.22214,480.4444683,-157.3055721,314.2499667
73.5,52.00000782,0,1,0,0,0,1,21.33332827,13567.19306,477.8333022,-155.0833206,313.6945983
76.5,52.00000782,0,1,0,0,0,1,21.22221711,13856.6111,486.6666405,-158.2500055,273.8334922
79.5,52.00000782,0,1,0,0,0,1,22.55555297,13593.33485,487.3611207,-154.6666829,293.4718791
82.5,52.00000782,0,1,0,0,0,1,24.30554249,12822.20092,466.4446077,-146.5556457,497.9712552
85.5,52.00000782,0,1,0,0,0,1,24.75000199,12183.02752,447.3055566,-148.3888285,525.9446486
88.5,52.00000782,0,1,0,0,0,1,24.41667134,12578.21733,464.5275687,-180.3054235,443.0841382
91.5,52.00000782,0,1,0,0,0,1,23.08334579,14499.31791,525.9995588,-228.6386957,452.4439703
94.5,52.00000782,0,1,0,0,0,1,22.63888341,15905.88528,563.0832288,-270.055396,584.3064454
97.5,52.00000782,0,1,0,0,0,1,24.22221189,15508.84217,554.7780467,-292.4442255,416.3054622
100.5,52.00000782,0,1,0,0,0,1,25.80554036,13832.53579,509.0557519,-257.1392822,395.1110163
103.5,52.00000782,0,1,0,0,0,1,25.22222268,13207.9708,491.4722161,-199.7500884,592.4163811
106.5,52.00000782,0,1,0,0,0,1,22.94445902,14133.85405,517.277539,-211.8333745,408.5574142
109.5,52.00000782,0,1,0,0,0,1,23.63887177,14269.05504,530.3054744,-229.3332719,382.9719628
112.5,52.00000782,0,1,0,0,0,1,25.05555112,14802.7471,556.1110001,-234.8055043,378.6387566
115.5,52.00000782,0,1,0,0,0,1,24.38889917,15922.18744,588.3331662,-255.2221444,384.0002358
118.5,52.00000782,0,1,0,0,0,1,23.97221797,16411.0031,598.5834188,-270.5276959,406.6659992
121.5,52.00000782,0,1,0,0,0,1,25.55554675,16227.3884,600.1388687,-273.5833135,473.471911
124.5,52.00000782,0,1,0,0,0,1,24.22223186,16349.61021,595.000081,-260.361208,500.7221693
127.5,52.00000782,0,1,0,0,0,1,21.19444977,16769.30302,592.7776968,-251.1388809,540.7773154
130.5,52.00000782,0,1,0,0,0,1,21.08333234,17603.77593,627.472129,-282.1109103,640.5270728
133.5,52.00000782,0,1,0,0,0,1,20.05555727,17007.53474,603.4169116,-296.1944292,761.7493502
136.5,52.00000782,0,1,0,0,0,1,20.33333987,15648.03842,561.8614774,-245.6114901,606.528904
139.5,52.00000782,0,1,0,0,0,1,18.94446765,13829.56265,486.0003371,-208.097422,610.0414795
142.5,52.00000782,0,1,0,0,0,1,17.33333044,12296.67692,430.9632616,-174.1112637,658.3695941
154.5,52.00000782,0,0,0,0,0,0,23,6314.994747,242.9998949,-93.99915953,1162.497321
157.5,52.00000782,0,1,0,0,0,1,20.88000702,7334.344456,268.2201743,-93.74019594,914.3193641
160.5,52.00000782,0,1,0,0,0,1,19.99994692,7433.004693,268.0001165,-79.00008546,968.0000088
172.5,52.00000782,0,0,0,0,0,0,26.33332945,3823.334927,150.6668587,-7.00069994,1157.003606
178.5,52.00000782,0,0,0,0,0,0,26.59993922,3639.201244,144.0000161,2.199613276,1158.800158
-127.5,49.00000782,0,1,0,0,0,0,37.28569635,3778.714363,166.2856854,24.57150207,2372.856181
-124.5,49.00000782,0,1,0,0,0,1,36.76666082,4826.167628,217.7667114,17.09996091,1740.467466
-121.5,49.00000782,0,1,0,0,0,1,34.41666123,6467.442854,286.4443594,-29.19443598,1014.972243
-118.5,49.00000782,0,1,0,0,0,1,32.2499995,7958.500288,347.9444382,-50.22227324,516.5277187
-115.5,49.00000782,0,0,0,0,0,1,33.66667065,7770.27794,359.027751,-66.63886269,719.944501
-112.5,49.00000782,0,0,0,0,0,1,33.86110639,8867.555027,400.6666539,-68.72223488,421.1946528
-109.5,49.00000782,0,0,0,0,0,1,31.77777379,10374.75062,450.6111252,-91.583336,347.5554437
-106.5,49.00000782,0,0,0,0,0,1,29.08333493,11225.24977,465.8055396,-105.611125,331.2222191
-103.5,49.00000782,0,0,0,0,0,1,27.5277738,11937.19477,479.9722361,-124.8889054,389.5276701
-100.5,49.00000782,0,0,0,0,0,1,25.86110825,12475.80532,488.7499842,-138.9166937,439.6388918
-97.5,49.00000782,0,0,0,0,0,1,24.13888959,12876.27804,491.9166848,-148.166683,492.5832298
-94.5,49.00000782,0,0,0,0,0,1,23.11110819,12640.50129,486.7777963,-150.0833548,615.7775303
-91.5,49.00000782,0,0,0,0,0,1,24.49999322,12136.66887,479.9722537,-150.9722586,725.1665683
-88.5,49.00000782,0,0,0,0,0,1,25.16666452,11521.03069,463.3612366,-145.055624,771.9164985
-85.5,49.00000782,0,0,0,0,0,1,25.6944413,11410.00069,459.250015,-147.7222494,821.1666109
-82.5,49.00000782,0,0,0,0,0,1,25.55555804,12045.3616,481.6111227,-156.9444605,803.5832279
-79.5,49.00000782,0,0,0,0,0,1,24.61111474,12155.1674,478.5555899,-161.694468,851.1664974
-76.5,49.00000782,0,0,0,0,0,1,23.69444538,12004.13971,466.972258,-161.8889052,941.0830607
-73.5,49.00000782,0,0,0,0,0,1,23.24999911,11931.66779,459.6944792,-160.7222657,964.3054971
-70.5,49.00000782,0,0,0,0,0,1,23.25000026,11395.697,443.9722991,-151.1111769,1019.888731
-67.5,49.00000782,0,0,0,0,0,1,24.28125281,10465.50174,414.656328,-130.7500521,1030.280937
-64.5,49.00000782,0,0,0,0,0,1,22.95832411,9442.294385,365.6251097,-101.4584573,1050.541903
-61.5,49.00000782,0,0,0,0,0,1,23.20000003,8881.402102,344.5001022,-101.0000871,1041.399939
-58.5,49.00000782,0,0,0,0,0,1,23.44999367,7842.600728,310.3999705,-67.95000731,1296.599734
-55.5,49.00000782,0,0,0,0,0,1,26.71874932,7916.720917,328.1250826,-62.1563046,1190.812396
-52.5,49.00000782,0,0,0,0,0,1,25.71429138,7019.430502,284.2857781,-40.57144753,1203.856894
-7.5,49.00000782,0,0,0,0,0,0,35,3604.000163,154,69,1094.999891
-4.5,49.00000782,0,0,0,0,0,1,36.14285838,3972.068819,169.9999011,59.21433276,1006.000893
-1.5,49.00000782,0,0,0,0,0,1,37.23075762,4584.035877,198.519055,52.32695592,780.2697894
1.5,49.00000782,0,0,0,0,0,1,36.30304333,5326.5731,229.7271785,35.48487399,669.1517828
4.5,49.00000782,0,0,0,0,0,1,35.05556096,5772.526447,242.7221858,21.19451036,775.9159083
7.5,49.00000782,0,0,0,0,0,1,32.583335,6188.164902,253.2221374,8.611140473,815.8887746
10.5,49.00000782,0,0,0,0,0,1,31.88889443,6615.609813,268.055495,-4.805497459,783.1111549
13.5,49.00000782,0,0,0,0,0,1,31.19444743,6975.360962,283.4166276,-19.55547458,848.1939405
16.5,49.00000782,0,0,0,0,0,1,30.69445057,7127.804325,289.3888242,-14.58336001,668.3336167
19.5,49.00000782,0,0,0,0,0,1,29.91667394,7534.275803,307.0277059,-23.24998169,734.055507
22.5,49.00000782,0,0,0,0,0,1,28.2222222,7787.19549,309.4445317,-26.94443609,694.9996974
25.5,49.00000782,0,0,0,0,0,1,27.41667024,8081.441401,312.1665485,-35.13888223,672.4725381
28.5,49.00000782,0,0,0,0,0,1,25.88888823,8708.443796,328.0277783,-37.25001263,624.1946433
31.5,49.00000782,0,0,0,0,0,1,24.1666637,9223.192303,338.8332544,-38.22225214,554.7503264
34.5,49.00000782,0,0,0,0,0,1,24.05556865,9618.9156,352.0277652,-40.80557466,530.4724472
37.5,49.00000782,0,0,0,0,0,1,22.7499943,9996.692875,357.6110726,-50.49996687,528.0277873
40.5,49.00000782,0,0,0,0,0,1,22.55555516,10533.10965,379.749939,-56.3055446,494.3057883
43.5,49.00000782,0,0,0,0,0,1,21.944451,11235.83027,401.6387878,-64.97222601,401.1392916
46.5,49.00000782,0,0,0,0,0,1,22.7222156,11902.66463,429.4165725,-73.41664263,310.7783427
49.5,49.00000782,0,0,0,0,0,1,23.16666594,12549.16457,457.6943529,-88.3610799,234.2502799
52.5,49.00000782,0,0,0,0,0,1,23.02777942,13116.27628,476.1388429,-97.77776276,213.1111904
55.5,49.00000782,0,0,0,0,0,1,23.11110905,13349.33279,488.0555028,-112.1110511,243.6665802
58.5,49.00000782,0,0,0,0,0,1,23.41666912,13769.27529,502.4165988,-132.5832869,252.1113837
61.5,49.00000782,0,0,0,0,0,1,21.88890396,14412.35976,514.0277867,-138.0278204,204.0002021
64.5,49.00000782,0,0,0,0,0,1,21.5833248,13653.6174,485.4446208,-113.5278858,195.3333315
67.5,49.00000782,0,1,0,0,0,1,23.13887488,13440.85767,486.4720561,-135.8054001,221.0277446
70.5,49.00000782,0,1,0,0,0,1,24.13888426,13696.14136,502.0556437,-144.4722562,235.8055305
73.5,49.00000782,0,1,0,0,0,1,22.66667222,13182.417,473.6667281,-146.027722,260.9999729
76.5,49.00000782,0,1,0,0,0,1,21.63888112,13315.44488,474.9444236,-155.0000441,269.9166917
79.5,49.00000782,0,1,0,0,0,1,23.86109947,13293.91568,487.1110295,-151.3055349,300.3329507
82.5,49.00000782,0,1,0,0,0,1,24.36111067,13424.19699,489.5834383,-161.1389033,410.3886279
85.5,49.00000782,0,1,0,0,0,1,24.63888391,12424.77926,450.0555946,-154.5833187,382.0842008
88.5,49.00000782,0,1,0,0,0,1,26.05554924,11724.36195,439.3888475,-184.7776352,224.584166
91.5,49.00000782,0,1,0,0,0,1,24.52779585,14285.14071,521.6936761,-225.4441939,162.6391506
94.5,49.00000782,0,1,0,0,0,1,22.8333221,16489.48141,583.6113484,-261.0555577,180.1386141
97.5,49.00000782,0,1,0,0,0,1,26.05554894,15015.22841,545.6112772,-275.1111986,249.6111565
100.5,49.00000782,0,1,0,0,0,1,29.13886975,12689.15089,485.0003502,-201.3615927,280.3331239
103.5,49.00000782,0,1,0,0,0,1,29.11111183,12769.18679,488.9997446,-182.6110352,333.7777286
106.5,49.00000782,0,1,0,0,0,1,24.47223529,14695.13282,535.1942918,-218.7220404,315.0278661
109.5,49.00000782,0,1,0,0,0,1,25.55553941,14372.17363,526.1112737,-231.8612483,391.5276451
112.5,49.00000782,0,1,0,0,0,1,26.33333702,14135.55234,526.249924,-196.3612397,297.0008651
115.5,49.00000782,0,1,0,0,0,1,24.27778621,14709.91128,538.3332406,-196.5554783,243.6666363
118.5,49.00000782,0,1,0,0,0,1,22.80555812,15886.91668,570.9722158,-228.1110717,323.6661049
121.5,49.00000782,0,1,0,0,0,1,24.38887988,14728.94986,538.4167942,-221.8613264,470.1107482
124.5,49.00000782,0,1,0,0,0,1,23.75002673,15288.46904,559.4721882,-209.8610991,490.2498615
127.5,49.00000782,0,1,0,0,0,1,22.49999742,15493.30501,560.8888071,-216.6110397,581.5269993
130.5,49.00000782,0,1,0,0,0,1,21.16667023,16136.77695,576.3334041,-233.1665453,644.9162939
133.5,49.00000782,0,1,0,0,0,1,19.88889162,15859.81279,559.1391681,-227.3057252,700.221799
136.5,49.00000782,0,1,0,0,0,1,19.88888575,13838.15528,489.1116411,-192.8889905,746.0547681
139.5,49.00000782,0,1,0,0,0,1,19.58619911,11883.06234,427.0865635,-178.4829823,807.0343631
142.5,49.00000782,0,1,0,0,0,0,19.11110414,11028.86624,403.8611932,-153.6946041,796.3051976
145.5,49.00000782,0,1,0,0,0,0,19.33337151,10380.67032,382.0001481,-137.1668022,849.9996608
154.5,49.00000782,0,0,0,0,0,1,24.99999751,5534.200695,218.800036,-62.39988833,1392.400442
-124.5,46.00000782,0,0,0,0,0,1,45.69231339,4416.687337,226.4612793,44.15382202,2147.312592
-121.5,46.00000782,0,1,0,0,0,1,39.33333452,6110.358375,289.666524,5.583369093,1231.390277
-118.5,46.00000782,0,1,0,0,0,1,38.38888446,7366.584374,352.6666512,-12.16657578,415.0272004
-115.5,46.00000782,0,1,0,0,0,1,39.52777257,7503.306175,375.0832953,-54.38874316,635.027812
-112.5,46.00000782,0,0,0,0,0,1,37.72222934,8078.692482,388.9999286,-68.22223613,425.528037
-109.5,46.00000782,0,0,0,0,0,1,36.88889106,8502.94407,400.7222251,-58.16662824,459.0832815
-106.5,46.00000782,0,0,0,0,0,1,34.13888807,9936.943508,450.7777292,-62.41665703,363.3611436
-103.5,46.00000782,0,0,0,0,0,1,31.58333208,10639.55552,455.7222448,-76.5000208,395.63876
-100.5,46.00000782,0,0,0,0,0,1,28.49999902,11644.63828,474.0277593,-96.77779248,433.3333037
-97.5,46.00000782,0,0,0,0,0,1,26.47222173,12122.58342,480.5000095,-109.9722372,522.9997873
-94.5,46.00000782,0,0,0,0,0,1,25.44444297,11952.44591,471.7222731,-113.6667074,681.9441843
-91.5,46.00000782,0,0,0,0,0,1,26.5555548,11130.05641,449.638925,-105.2222468,784.944288
-88.5,46.00000782,0,0,0,0,0,1,27.55555451,10474.00154,422.2500726,-94.13894383,802.7222167
-85.5,46.00000782,0,0,0,0,0,1,26.91666313,9638.194217,383.472189,-75.36112121,821.9722228
-82.5,46.00000782,0,0,0,0,0,1,25.69444922,10090.11242,399.5278643,-90.30561226,843.583323
-79.5,46.00000782,0,0,0,0,0,1,25.52777746,10666.86146,419.6944525,-102.8611233,924.9166407
-76.5,46.00000782,0,0,0,0,0,1,24.86111249,10981.22317,431.9167289,-110.083397,914.388812
-73.5,46.00000782,0,0,0,0,0,1,25.36111051,10769.11225,424.6111447,-103.8611537,1024.02756
-70.5,46.00000782,0,0,0,0,0,1,26.08332338,10413.9458,413.444447,-105.2222586,1064.750024
-67.5,46.00000782,0,0,0,0,0,1,27.17142981,9957.803734,402.4573126,-90.02867412,1086.685361
-64.5,46.00000782,0,0,0,0,0,1,26.8437535,9107.486225,365.0313292,-65.12504931,1193.5623
-61.5,46.00000782,0,0,0,0,0,1,25.57143254,8201.169331,326.0953376,-47.90482375,1343.189873
-58.5,46.00000782,0,0,0,0,0,0,25,7605.004722,300.0001881,-38.50003763,1488.499661
-55.5,46.00000782,0,0,0,0,0,1,25.99999593,6473.125207,261.3750452,-30.62502414,1393.375028
-52.5,46.00000782,0,0,0,0,0,1,26.33330904,6231.250411,251.416627,-28.75002808,1424.916471
-4.5,46.00000782,0,0,0,0,0,0,37,4110.999754,177.999959,64,949.999959
-1.5,46.00000782,0,0,0,0,0,1,38.08694427,5015.170659,220.6085097,56.08703508,842.4348699
1.5,46.00000782,0,0,0,0,0,1,39.16665931,5503.999388,248.9721847,37.97230511,821.9166406
4.5,46.00000782,0,0,0,0,0,1,34.75000924,6078.69201,262.5276796,18.97224361,836.8325172
7.5,46.00000782,0,0,0,0,0,1,30.27779305,6239.693272,257.3888628,-10.80565187,1215.972354
10.5,46.00000782,0,0,0,0,0,1,29.47222108,6617.857985,269.7776197,-8.750030117,982.724169
13.5,46.00000782,0,0,0,0,0,1,30.80645188,6680.771213,276.6127784,-5.451638287,1173.322473
16.5,46.00000782,0,0,0,0,0,1,31.41664776,7282.052378,301.3054055,0.694262797,910.2241215
19.5,46.00000782,0,0,0,0,0,1,31.05555146,7656.444122,310.7777605,7.333304487,614.1669538
